row,column,value,context,item,sheet,file
23,1,GHD Estimate,,Q6039400,table-10b,homicide_report_total_and_sex.xlsx
4,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
6,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
8,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
11,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
13,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
15,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
18,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
20,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
22,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
5,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
7,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
9,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
12,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
14,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
16,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
19,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
21,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
23,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
4,1,Burundi,,Q967,table-10c,homicide_report_total_and_sex.xlsx
11,1,Burundi,,Q967,table-10c,homicide_report_total_and_sex.xlsx
18,1,Burundi,,Q967,table-10c,homicide_report_total_and_sex.xlsx
6,1,Comoros,,Q970,table-10c,homicide_report_total_and_sex.xlsx
13,1,Comoros,,Q970,table-10c,homicide_report_total_and_sex.xlsx
20,1,Comoros,,Q970,table-10c,homicide_report_total_and_sex.xlsx
8,1,Djibouti,,Q977,table-10c,homicide_report_total_and_sex.xlsx
15,1,Djibouti,,Q977,table-10c,homicide_report_total_and_sex.xlsx
22,1,Djibouti,,Q977,table-10c,homicide_report_total_and_sex.xlsx
4,2,SDG,,Q7649586,table-10c,homicide_report_total_and_sex.xlsx
5,2,SDG,,Q7649586,table-10c,homicide_report_total_and_sex.xlsx
11,2,SDG,,Q7649586,table-10c,homicide_report_total_and_sex.xlsx
12,2,SDG,,Q7649586,table-10c,homicide_report_total_and_sex.xlsx
18,2,SDG,,Q7649586,table-10c,homicide_report_total_and_sex.xlsx
19,2,SDG,,Q7649586,table-10c,homicide_report_total_and_sex.xlsx
6,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
7,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
8,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
9,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
13,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
14,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
15,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
16,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
20,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
21,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
22,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
23,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
4,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
6,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
8,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
11,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
13,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
15,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
18,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
20,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
22,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
5,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
7,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
9,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
12,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
14,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
16,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
19,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
21,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
23,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
3,0,Burundi,,Q967,table-10d,homicide_report_total_and_sex.xlsx
8,0,Burundi,,Q967,table-10d,homicide_report_total_and_sex.xlsx
13,0,Burundi,,Q967,table-10d,homicide_report_total_and_sex.xlsx
4,0,Comoros,,Q970,table-10d,homicide_report_total_and_sex.xlsx
9,0,Comoros,,Q970,table-10d,homicide_report_total_and_sex.xlsx
14,0,Comoros,,Q970,table-10d,homicide_report_total_and_sex.xlsx
5,0,Djibouti,,Q977,table-10d,homicide_report_total_and_sex.xlsx
10,0,Djibouti,,Q977,table-10d,homicide_report_total_and_sex.xlsx
15,0,Djibouti,,Q977,table-10d,homicide_report_total_and_sex.xlsx
3,1,SDG,,Q7649586,table-10d,homicide_report_total_and_sex.xlsx
8,1,SDG,,Q7649586,table-10d,homicide_report_total_and_sex.xlsx
13,1,SDG,,Q7649586,table-10d,homicide_report_total_and_sex.xlsx
4,1,GHD Estimate,,Q6039400,table-10d,homicide_report_total_and_sex.xlsx
5,1,GHD Estimate,,Q6039400,table-10d,homicide_report_total_and_sex.xlsx
9,1,GHD Estimate,,Q6039400,table-10d,homicide_report_total_and_sex.xlsx
10,1,GHD Estimate,,Q6039400,table-10d,homicide_report_total_and_sex.xlsx
14,1,GHD Estimate,,Q6039400,table-10d,homicide_report_total_and_sex.xlsx
15,1,GHD Estimate,,Q6039400,table-10d,homicide_report_total_and_sex.xlsx
1,2,Females,,Q6581072,table-10d,homicide_report_total_and_sex.xlsx
1,3,Males,,Q6581097,table-10d,homicide_report_total_and_sex.xlsx
6,2,Burundi,,Q967,Total Count and Rate,homicide_report_total_and_sex.xlsx
7,2,Comoros,,Q970,Total Count and Rate,homicide_report_total_and_sex.xlsx
8,2,Djibouti,,Q977,Total Count and Rate,homicide_report_total_and_sex.xlsx
121,3,SDG,,Q7649586,Total Count and Rate,homicide_report_total_and_sex.xlsx
174,3,SDG,,Q7649586,Total Count and Rate,homicide_report_total_and_sex.xlsx
230,3,SDG,,Q7649586,Total Count and Rate,homicide_report_total_and_sex.xlsx
6,2,Burundi,,Q967,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
7,2,Burundi,,Q967,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
8,2,Comoros,,Q970,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
9,2,Comoros,,Q970,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
10,2,Djibouti,,Q977,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
11,2,Djibouti,,Q977,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
6,3,SDG,,Q7649586,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
7,3,SDG,,Q7649586,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
174,3,SDG,,Q7649586,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
175,3,SDG,,Q7649586,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
336,3,SDG,,Q7649586,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
337,3,SDG,,Q7649586,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
386,3,SDG,,Q7649586,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
387,3,SDG,,Q7649586,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
8,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
9,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
10,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
11,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
12,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
13,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
14,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
15,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
18,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
19,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
20,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
21,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
24,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
25,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
28,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
29,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
32,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
33,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
34,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
35,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
40,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
41,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
42,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
43,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
44,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
45,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
46,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
47,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
50,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
51,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
52,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
53,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
54,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
55,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
56,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
57,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
58,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
59,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
60,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
61,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
66,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
67,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
70,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
71,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
72,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
73,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
74,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
75,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
76,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
77,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
78,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
79,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
82,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
83,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
84,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
85,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
86,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
87,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
90,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
91,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
92,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
93,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
94,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
95,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
96,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
97,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
98,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
99,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
100,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
101,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
102,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
103,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
104,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
105,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
106,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
107,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
108,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
109,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
110,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
111,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
112,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
113,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
114,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
115,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
142,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
143,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
184,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
185,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
222,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
223,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
224,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
225,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
226,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
227,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
232,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
233,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
242,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
243,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
244,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
245,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
246,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
247,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
248,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
249,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
258,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
259,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
260,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
261,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
262,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
263,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
264,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
265,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
272,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
273,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
274,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
275,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
276,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
277,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
284,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
285,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
302,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
303,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
304,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
305,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
308,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
309,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
312,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
313,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
318,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
319,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
422,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
423,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
424,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
425,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
426,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
427,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
428,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
429,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
430,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
431,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
432,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
433,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
434,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
435,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
436,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
437,3,GHD Estimate,,Q6039400,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
6,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
8,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
10,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
12,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
14,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
16,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
18,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
20,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
22,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
24,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
26,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
28,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
30,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
32,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
34,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
36,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
38,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
40,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
42,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
44,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
46,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
48,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
50,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
52,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
54,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
56,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
58,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
60,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
62,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
64,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
66,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
68,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
70,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
72,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
74,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
76,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
78,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
80,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
82,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
84,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
86,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
88,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
90,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
92,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
94,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
96,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
98,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
100,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
102,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
104,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
106,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
108,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
110,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
112,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
114,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
116,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
118,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
120,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
122,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
124,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
126,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
128,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
130,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
132,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
134,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
136,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
138,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
