row,column,value,context,item,sheet,file
9,1,GHD Estimate,,Q6039400,table-10b,homicide_report_total_and_sex.xlsx
13,1,GHD Estimate,,Q6039400,table-10b,homicide_report_total_and_sex.xlsx
14,1,GHD Estimate,,Q6039400,table-10b,homicide_report_total_and_sex.xlsx
15,1,GHD Estimate,,Q6039400,table-10b,homicide_report_total_and_sex.xlsx
16,1,GHD Estimate,,Q6039400,table-10b,homicide_report_total_and_sex.xlsx
20,1,GHD Estimate,,Q6039400,table-10b,homicide_report_total_and_sex.xlsx
21,1,GHD Estimate,,Q6039400,table-10b,homicide_report_total_and_sex.xlsx
22,1,GHD Estimate,,Q6039400,table-10b,homicide_report_total_and_sex.xlsx
23,1,GHD Estimate,,Q6039400,table-10b,homicide_report_total_and_sex.xlsx
4,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
6,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
8,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
11,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
13,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
15,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
18,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
20,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
22,2,Females,,Q6581072,table-10b,homicide_report_total_and_sex.xlsx
5,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
7,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
9,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
12,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
14,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
16,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
19,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
21,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
23,2,Males,,Q6581097,table-10b,homicide_report_total_and_sex.xlsx
4,1,Burundi,,Q967,table-10c,homicide_report_total_and_sex.xlsx
11,1,Burundi,,Q967,table-10c,homicide_report_total_and_sex.xlsx
18,1,Burundi,,Q967,table-10c,homicide_report_total_and_sex.xlsx
6,1,Comoros,,Q970,table-10c,homicide_report_total_and_sex.xlsx
13,1,Comoros,,Q970,table-10c,homicide_report_total_and_sex.xlsx
20,1,Comoros,,Q970,table-10c,homicide_report_total_and_sex.xlsx
8,1,Djibouti,,Q977,table-10c,homicide_report_total_and_sex.xlsx
15,1,Djibouti,,Q977,table-10c,homicide_report_total_and_sex.xlsx
22,1,Djibouti,,Q977,table-10c,homicide_report_total_and_sex.xlsx
4,2,SDG,,Q7649586,table-10c,homicide_report_total_and_sex.xlsx
5,2,SDG,,Q7649586,table-10c,homicide_report_total_and_sex.xlsx
11,2,SDG,,Q7649586,table-10c,homicide_report_total_and_sex.xlsx
12,2,SDG,,Q7649586,table-10c,homicide_report_total_and_sex.xlsx
18,2,SDG,,Q7649586,table-10c,homicide_report_total_and_sex.xlsx
19,2,SDG,,Q7649586,table-10c,homicide_report_total_and_sex.xlsx
6,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
7,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
8,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
9,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
13,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
14,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
15,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
16,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
20,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
21,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
22,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
23,2,GHD Estimate,,Q6039400,table-10c,homicide_report_total_and_sex.xlsx
4,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
6,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
8,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
11,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
13,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
15,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
18,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
20,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
22,3,Females,,Q6581072,table-10c,homicide_report_total_and_sex.xlsx
5,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
7,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
9,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
12,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
14,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
16,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
19,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
21,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
23,3,Males,,Q6581097,table-10c,homicide_report_total_and_sex.xlsx
3,0,Burundi,,Q967,table-10d,homicide_report_total_and_sex.xlsx
8,0,Burundi,,Q967,table-10d,homicide_report_total_and_sex.xlsx
13,0,Burundi,,Q967,table-10d,homicide_report_total_and_sex.xlsx
4,0,Comoros,,Q970,table-10d,homicide_report_total_and_sex.xlsx
9,0,Comoros,,Q970,table-10d,homicide_report_total_and_sex.xlsx
14,0,Comoros,,Q970,table-10d,homicide_report_total_and_sex.xlsx
5,0,Djibouti,,Q977,table-10d,homicide_report_total_and_sex.xlsx
10,0,Djibouti,,Q977,table-10d,homicide_report_total_and_sex.xlsx
15,0,Djibouti,,Q977,table-10d,homicide_report_total_and_sex.xlsx
3,1,SDG,,Q7649586,table-10d,homicide_report_total_and_sex.xlsx
8,1,SDG,,Q7649586,table-10d,homicide_report_total_and_sex.xlsx
13,1,SDG,,Q7649586,table-10d,homicide_report_total_and_sex.xlsx
4,1,GHD Estimate,,Q6039400,table-10d,homicide_report_total_and_sex.xlsx
5,1,GHD Estimate,,Q6039400,table-10d,homicide_report_total_and_sex.xlsx
9,1,GHD Estimate,,Q6039400,table-10d,homicide_report_total_and_sex.xlsx
10,1,GHD Estimate,,Q6039400,table-10d,homicide_report_total_and_sex.xlsx
14,1,GHD Estimate,,Q6039400,table-10d,homicide_report_total_and_sex.xlsx
15,1,GHD Estimate,,Q6039400,table-10d,homicide_report_total_and_sex.xlsx
1,2,Females,,Q6581072,table-10d,homicide_report_total_and_sex.xlsx
1,3,Males,,Q6581097,table-10d,homicide_report_total_and_sex.xlsx



