node1	label	node2	id
Martina Navratilova (2)	label	Martina Navratilova (2)	Martina Navratilova (2)-label
Martina Navratilova (2)	data_type	String	Martina Navratilova (2)-data_type
USA	label	USA	USA-label
USA	data_type	String	USA-data_type
Chris Evert (4)	label	Chris Evert (4)	Chris Evert (4)-label
Chris Evert (4)	data_type	String	Chris Evert (4)-data_type
USA	label	USA	USA-label
USA	data_type	String	USA-data_type
Martina Navratilova (3)	label	Martina Navratilova (3)	Martina Navratilova (3)-label
Martina Navratilova (3)	data_type	String	Martina Navratilova (3)-data_type
USA	label	USA	USA-label
USA	data_type	String	USA-data_type
Chris Evert (5)	label	Chris Evert (5)	Chris Evert (5)-label
Chris Evert (5)	data_type	String	Chris Evert (5)-data_type
USA	label	USA	USA-label
USA	data_type	String	USA-data_type
Martina Navratilova (4)	label	Martina Navratilova (4)	Martina Navratilova (4)-label
Martina Navratilova (4)	data_type	String	Martina Navratilova (4)-data_type
Rank[N 1]	label	Rank[N 1]	Rank[N 1]-label
Rank[N 1]	data_type	String	Rank[N 1]-data_type
Company	label	Company	Company-label
Company	data_type	String	Company-data_type
Largest Market Cap (USD billions)	label	Largest Market Cap (USD billions)	Largest Market Cap (USD billions)-label
Largest Market Cap (USD billions)	data_type	String	Largest Market Cap (USD billions)-data_type
Market Cap in 2019 (USD billions)	label	Market Cap in 2019 (USD billions)	Market Cap in 2019 (USD billions)-label
Market Cap in 2019 (USD billions)	data_type	String	Market Cap in 2019 (USD billions)-data_type
Market Cap in 2018 (USD billions)	label	Market Cap in 2018 (USD billions)	Market Cap in 2018 (USD billions)-label
Market Cap in 2018 (USD billions)	data_type	String	Market Cap in 2018 (USD billions)-data_type
Market Cap in 2017 (USD billions)	label	Market Cap in 2017 (USD billions)	Market Cap in 2017 (USD billions)-label
Market Cap in 2017 (USD billions)	data_type	String	Market Cap in 2017 (USD billions)-data_type
Market Cap in 2016 (USD billions)[1][2]	label	Market Cap in 2016 (USD billions)[1][2]	Market Cap in 2016 (USD billions)[1][2]-label
Market Cap in 2016 (USD billions)[1][2]	data_type	String	Market Cap in 2016 (USD billions)[1][2]-data_type
Market Cap in 2015 (USD billions)[3]	label	Market Cap in 2015 (USD billions)[3]	Market Cap in 2015 (USD billions)[3]-label
Market Cap in 2015 (USD billions)[3]	data_type	String	Market Cap in 2015 (USD billions)[3]-data_type
Market Cap in 2014 (USD billions)[4]	label	Market Cap in 2014 (USD billions)[4]	Market Cap in 2014 (USD billions)[4]-label
Market Cap in 2014 (USD billions)[4]	data_type	String	Market Cap in 2014 (USD billions)[4]-data_type
Market Cap in 2013 (USD billions)	label	Market Cap in 2013 (USD billions)	Market Cap in 2013 (USD billions)-label
Market Cap in 2013 (USD billions)	data_type	String	Market Cap in 2013 (USD billions)-data_type
Johnson & Johnson[P]	label	Johnson & Johnson[P]	Johnson & Johnson[P]-label
Johnson & Johnson[P]	data_type	String	Johnson & Johnson[P]-data_type
NYSE: JNJ	label	NYSE: JNJ	NYSE: JNJ-label
NYSE: JNJ	data_type	String	NYSE: JNJ-data_type
397.4 (Jan 2018)	label	397.4 (Jan 2018)	397.4 (Jan 2018)-label
397.4 (Jan 2018)	data_type	String	397.4 (Jan 2018)-data_type
Roche[P]	label	Roche[P]	Roche[P]-label
Roche[P]	data_type	String	Roche[P]-data_type
SIX: ROG	label	SIX: ROG	SIX: ROG-label
SIX: ROG	data_type	String	SIX: ROG-data_type
281.1 (Dec 2019)	label	281.1 (Dec 2019)	281.1 (Dec 2019)-label
281.1 (Dec 2019)	data_type	String	281.1 (Dec 2019)-data_type
Novartis[P]	label	Novartis[P]	Novartis[P]-label
Novartis[P]	data_type	String	Novartis[P]-data_type
NYSE: NVS	label	NYSE: NVS	NYSE: NVS-label
NYSE: NVS	data_type	String	NYSE: NVS-data_type
275.2 (Jul 2015)	label	275.2 (Jul 2015)	275.2 (Jul 2015)-label
275.2 (Jul 2015)	data_type	String	275.2 (Jul 2015)-data_type
Merck & Co.[P]	label	Merck & Co.[P]	Merck & Co.[P]-label
Merck & Co.[P]	data_type	String	Merck & Co.[P]-data_type
NYSE: MRK	label	NYSE: MRK	NYSE: MRK-label
NYSE: MRK	data_type	String	NYSE: MRK-data_type
232.9 (Dec 2019)	label	232.9 (Dec 2019)	232.9 (Dec 2019)-label
232.9 (Dec 2019)	data_type	String	232.9 (Dec 2019)-data_type
Pfizer[P]	label	Pfizer[P]	Pfizer[P]-label
Pfizer[P]	data_type	String	Pfizer[P]-data_type
NYSE: PFE	label	NYSE: PFE	NYSE: PFE-label
NYSE: PFE	data_type	String	NYSE: PFE-data_type
310.5 (Jul 2000)	label	310.5 (Jul 2000)	310.5 (Jul 2000)-label
310.5 (Jul 2000)	data_type	String	310.5 (Jul 2000)-data_type
